0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0.0,0.0,-0.0,0.0,0.2535075,-0.0,0.16953419,-0.0,-0.0,-0.0,-0.2295939,-0.5333837,0.0,-0.0,-0.0,-0.24821492,-0.32801762,-0.0,0.0,-0.0,-0.599731,-0.20192169,-0.15327841,0.0,0.43473238,-0.28884634,0.0,0.8222672,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.5937573,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.15451229,-0.0,-0.0,0.0,0.1655649,-0.19507845,-0.0,-1.2243245,0.0,0.16760428,-0.18206991,0.0,0.0,-0.27897224,-0.2735458,-0.0,-0.0,0.0
-0.17342862,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.16318984,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.16928193,-0.0,0.0,0.1562836,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.15624604,-0.22301666,-0.0,0.0,-0.16495544,0.0,-0.17779495,-0.16502,0.0,-0.17759034,-0.0,0.0,-0.0,0.0,-0.0,-0.0,0.1546788,0.0,0.1667208,-0.0,-0.23003633,0.0,0.0,0.0,-0.0,0.0,0.0,-0.20624608,-0.239093,0.0,0.0,-0.2006217
0.0,0.6318033,0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,0.44929013,0.0,-0.27655107,-0.46434698,0.0,0.0,-0.17830737,0.0,-0.0,0.0,-0.41029137,-0.0,0.0,-0.2856133,-0.0,0.0,0.0,-0.2074216,0.7369219,-0.17734395,0.2307378,-0.0,-0.0,0.0,0.48612884,-0.0,0.0,0.23399398,-0.0,0.0,0.0,-0.0,-0.16489682,0.9211539,0.0,-0.0,-0.0,-0.20162855,0.0,-0.6613335,0.0,0.30819017,0.0,-0.0,-0.23297423,-0.0,0.0,0.22314036,0.0,0.0,-0.0,-0.0,0.0,0.0,-0.4462999
0.0,0.0,0.18724653,-0.0,-0.2080866,-0.0,-0.0,0.0,-0.19030425,-0.0,0.16499966,0.20262656,0.0,0.17508774,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.2501553,0.0,-0.0,-0.0,-0.16192354,-0.0,-0.0,0.0,-0.16434939,0.0,0.0,0.0,0.15793914,0.0,-0.0,-0.0,0.0,0.0,0.17180291,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.18934299,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.17305972,0.0,-0.2696997
0.0,-0.3150448,0.22623748,-0.0,0.19614825,-0.0,-0.0,0.0,0.0,0.15225807,0.0,0.0,-0.17705566,-0.29448012,0.34642068,0.0,0.26136577,0.5924419,-0.17751269,-0.15787251,-0.19520114,-0.0,0.2387018,-0.22485253,0.0,0.0,-0.15971012,-0.21367048,0.0,0.22419868,-0.23182188,0.0,-0.0,0.0,0.2367462,-0.0,0.1997251,-0.0,-0.21382952,0.2915912,-0.20210755,-0.2668535,0.0,-0.18493287,-0.22567464,-0.0,-0.4061839,0.0,-0.20059988,-0.0,0.0,-0.0,-0.0,-0.256629,-0.0,0.0,-0.3861679,-0.0,0.0,-0.0,-0.25744835,-0.19021672,-0.32047004,0.4993753
0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.18408804,0.0,-0.0,0.0,0.0,-0.29739138,-0.21392219,0.16313823,-0.0,0.17110173,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.22375238,-0.0,-0.19435686,0.17963311,0.0,0.0,0.0,0.0,0.0,0.0,-0.17074344,0.0,-0.0,0.0,-0.0,0.18140933,-0.16212085,0.0,-0.16711096,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,-0.20980385,-0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0
0.35682136,0.82398444,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.37202367,-0.3449899,0.84524286,-0.40887952,0.50851953,-0.24191995,-1.3287389,0.0,-0.0,-0.2668724,-0.15513971,-0.0,-0.29529196,-0.22683947,-0.0,-0.0,-0.25420752,0.0,0.022996707,-0.0,-0.18429476,0.0,-0.0,-17.126816,0.0,-0.42316493,-0.18934125,-0.0,-0.495469,0.19779007,0.0,1.3687882,-0.34511954,1.3903917,-0.0,-0.0,-0.0,0.21966997,-0.0,-0.0,-0.0,0.52164346,0.5411333,0.17296931,-0.16210294,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.17698367,-0.16984934
-0.0,-0.2490458,-0.0,-0.17084704,0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.20241018,0.0,-0.23355441,-0.20722623,-0.25217307,-0.5657906,0.0,0.0,0.0,-0.0,0.0,-0.1666568,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.3689256,-0.0,0.0,0.0,-0.0,0.21982415,-0.0,0.0,-0.0,-0.0,0.28342882,-0.0,0.16344976,0.0,-0.26913714,-0.0,-0.33382913,-0.0,-0.0,0.25112742,0.23466673,-0.16117065,-0.18475069,0.0,-0.23358108,0.0,-0.0,0.2003245,-0.0,-0.0,0.32147214,-0.21152775,-0.19225107,-0.0,0.0
-0.0,0.38139525,0.0,-0.0,-0.0,-0.0,-0.0,-0.16782753,-0.0,0.0,-0.0,-0.18235229,0.0,-0.0,0.0,0.36974052,0.2872518,-0.31050736,0.0,0.0,0.0,-0.1648131,0.0,-0.16860326,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.15323588,-0.0,0.2829269,-0.17072187,-0.0,0.0,0.0,-0.0,-0.0,-0.23377083,-0.0,0.3551916,-0.0,-0.21673107,0.0,0.36220562,0.0,-0.0,0.18302245,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0
0.0,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.17910375,-0.0,-0.0,0.0,0.0,0.0,0.0,-0.21674001,-0.0,0.2820035,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0,-0.19947022,-0.0,-0.0,0.0,0.0,-0.0,-0.21263433,-0.20110543,-0.0,0.0,0.18162988,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,0.21920736,-0.0,-0.0,0.15474483
-0.0,-0.1725005,0.33086663,0.0,0.18420182,0.16299607,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.30282423,0.17565654,-0.17656325,-0.26456898,-0.0,0.18247409,-0.0,0.2753031,-0.0,-0.21106328,-0.0,-0.22723569,0.0,0.0,-0.18030393,0.0,0.0,-0.18754555,0.18527266,0.0,-0.2436886,-0.0,0.19522347,0.22253565,0.29127002,0.0,-0.1678537,-0.0,-0.16592586,0.46136433,0.16296276,0.0,-0.0,-0.0,-0.0,-0.18996942,0.0,0.0,0.0,0.0,0.21375495,-0.0,-0.0,-0.20015211,0.45188868,-0.0,-0.0,-0.26715028,-0.0,-0.0,-0.0,0.0
-0.0,0.23762755,0.15910149,-0.0,-0.6988296,-0.20557058,0.0,0.0,0.0,-0.2108198,-0.0,0.0,-0.16844046,0.17724577,-0.0,-0.0,0.03588601,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.04677248,-0.0,-0.0,0.6150867,-0.0,-0.0,0.0,0.0,0.0,0.37102798,-0.0,0.22212829,-0.3262014,-0.0,-0.0,-0.0,-0.25927258,0.0,0.15800472,0.34314385,0.0,-0.25616267,0.0,-0.0,-0.18493283,-0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.36131352,-0.1801369,-0.0,-0.26750275,-0.2131269,-0.0,-0.0,-0.26406798
-0.38652313,0.4111488,0.3511738,0.0,-0.0,-0.16927148,-0.2553708,-0.0,0.0,0.089276575,0.0,1.3627086,0.0,0.4788793,-0.43633452,-0.36794567,0.065983206,2.380558,0.0,0.0,-0.14896065,0.0,-0.0,-0.19581746,0.0,-0.0,0.0,0.0,0.0,-0.0,-0.12953678,0.0,0.39806217,-1.2272456,-0.6373638,-0.0,-0.0,-0.0,-0.0,-0.6196572,0.0,-0.40397513,0.35847694,0.009628926,0.09213734,-0.16269593,-0.17333615,0.3389586,1.0940009,-0.0,-0.18682708,-0.0,-0.0,0.97849846,-0.18414822,0.0,-0.0,0.18391557,0.0,0.0,-0.0,-0.0,-0.0,0.0
-0.67611116,-0.0,0.0,-0.27861765,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.7485841,-0.3202553,-0.5313221,-0.0,-1.1425635,-0.0,0.11191799,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.15238492,-0.0,0.0,0.24826111,-0.0,-0.0,-0.0,0.011630117,-0.0,-0.0,0.50535834,0.0,-0.0,-0.16324687,0.15454012,-0.0,-0.0,-0.2725241,1.494985,-0.0,0.0,-0.0,0.42729145,0.40020886,-0.0,-0.0,0.0,-1.0132253,-0.19162163,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.32847846,-0.26076034
0.22146547,-1.6017687,0.0,-0.17732537,-0.0,0.0,0.2326064,-0.18670942,0.0,0.0,0.0,-0.5573407,-0.23853289,-0.0,0.0,0.0,-0.7219901,-0.0,-0.0,0.023851462,0.0,-0.0,-0.6294,0.0,0.0,0.0,0.0,-0.17729048,-0.0,-0.0,0.18276343,-0.0,0.21146554,0.9803175,0.0,0.0,-0.93854415,-0.0,-0.0,0.0,0.28644294,-0.0,-0.0,-0.17527562,-0.4890267,-0.25827107,0.0,-0.15905215,-0.0,-0.0,-0.0,0.0,0.283648,0.9758195,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0,-0.3141003,-0.19071114
-0.0,-0.0,0.0,0.0,-0.48293638,-0.0,-0.50544053,0.0,0.16115506,0.18082455,0.0,-0.0,-0.36855704,0.5356536,-0.45615345,-0.10136853,-0.9022875,0.017202806,-0.17298374,-1.0176568,-0.028379424,0.0,0.20401661,-0.0,0.7422163,-0.20295702,-0.18731274,-0.0,0.0,-0.40971285,0.07256473,-0.0,0.0,0.6677746,-0.0059564887,-0.0,0.028177876,-0.0,0.0,0.0,0.0,-0.0,0.51351094,-0.0,0.26239422,0.27366436,-0.0,0.0,-0.0,-0.0,-0.0,0.0,-0.3014261,0.1667637,0.09053331,0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,0.0
-0.0,0.42420006,0.0,-0.0,-0.0,0.15925817,-0.3099232,0.0,0.0,-0.0,-0.22563274,-0.0,-0.27044585,0.69756025,0.0,-0.32675487,-0.0,-1.268533,-0.0,-0.20064457,-0.27956513,-0.0,-0.0,0.16868581,3.7063684,-0.0,0.0,0.22436856,0.0,-0.0,-0.0,-0.0,-0.16672021,0.0,-1.5036432,-0.0,0.46984977,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.33004242,0.730938,-0.0,-0.21084596,-0.0,0.7835363,-0.0,-0.0,-0.15869565,0.0,-0.65385777,-0.0,-0.1654209,-0.0,-0.3502012,0.0,-0.0,-0.0,0.0,-0.35236415,0.0
-0.0,0.0,-0.24274896,-0.0,0.0,-0.0,-0.0,-0.1562097,0.0,0.18944353,-0.0,0.2967801,0.0,-0.12385413,0.1812338,-1.4695317,0.27136505,0.4407093,-0.23080544,-0.25002903,-0.0,-0.0,0.17532201,-0.17838062,-0.4736177,-0.17190923,0.0,-0.0,0.0,0.28981572,-0.21231484,0.0,0.0,-0.0,0.0,-0.18404481,-0.0,-0.0,-0.0,0.18847525,0.32848787,-0.19031395,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.14733753,-0.0,-0.0,-0.0,-0.23988509,0.0,0.0,-0.0,0.0,0.0,-0.17650624,-0.15937166,0.18864222,-0.15909746,-0.0,-0.22926201
-0.0,-0.0,0.0,-0.16229413,0.039349347,-0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.29455757,0.0,0.090246,0.0,-0.0,0.23248814,-0.0,-0.51741576,-0.18341483,0.0,-0.24477468,-0.23984002,0.27452803,-0.22390375,0.0,-0.0,0.0,0.29360795,0.0,-0.0,-0.0,-0.0,0.1652386,-0.0,0.10565279,-0.0,-0.0,0.13356365,-0.0,0.34929445,0.35416132,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.25091705,-0.0,0.0,-0.0,-0.515013,0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.25427026,-0.19144286,0.0,0.0
0.0,-0.0,-0.15782085,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-0.2929446,-0.0,-0.22761671,0.15996462,-0.17190291,0.2182376,0.18827948,0.0,-0.0,0.0,-0.0,0.0,-0.17565481,0.0,-0.0,0.0,1.2473892,0.0,0.0,0.16079512,-0.15411597,-0.22609673,0.0,0.15225185,-0.0,0.515476,-0.0,-0.1786252,0.16903476,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.17403379,-0.0,-0.40806717,-0.0,0.0,0.0,0.0,-1.2945669,0.16260281,0.0,0.0,0.0,0.0,-0.0,-0.19806495,0.0,-0.19726756,-0.23472817
-0.5906493,0.0,-0.24858893,-0.0,-0.0,0.0,-0.5757242,-0.0,0.0,-0.005520116,-0.0,0.24760577,-0.1673964,0.2700936,-0.4855408,-0.63759255,-0.19766419,-0.84335184,-0.2433342,-0.11700598,-0.0,-0.27356568,-0.0,-0.26326916,0.0,-0.0,-0.0,-0.41466784,0.0,0.083101876,-0.0,0.0,-0.2046744,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.727672,-0.18016817,-0.2535888,0.0,-1.0758463,-2.656961,-0.22067985,0.0,-0.40572584,0.31897613,-0.41173148,-0.0,0.0,-0.35413492,-0.0,-0.33957464,0.0,0.0,0.0,-0.0,-0.0,-0.6371501,0.0,-0.0,0.24525906
-0.0,0.0,0.0,-0.0,0.17998834,-0.0,0.26563907,0.0,-0.18009104,0.0,-0.0,-0.0,-0.0,0.0,-0.23866041,-0.0,-0.2540259,0.2736776,-0.15700203,0.19463153,-0.0,0.0,-0.24875471,-0.19867288,0.21387649,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.22072883,0.23229656,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.2844524,-0.0,-0.15344965,0.0,-0.0,0.1599243,-0.25141567,-0.0,0.15245576,-0.15700983,-0.0,0.0,-0.0,-0.0,0.0,0.3310628,-0.15544505,0.0,-0.6606248,-0.0,-0.16308762,0.0,-0.0
0.0,-0.0,0.2346782,-0.0,0.3815939,0.0,-0.0,-0.21558698,0.0,0.0,0.0,0.0,-0.22255743,-0.0,0.26440898,-0.0,-0.0,0.19663319,-0.0,0.0,-0.0,0.0,-0.19025305,-0.0,0.0,0.0,0.0,0.85251707,-0.0,-0.0,0.0,-0.0,0.0,0.19387409,-0.0,0.0,-0.24870113,0.0,-0.0,-0.35275444,0.0,-0.0,0.0,0.46690232,-0.0,-0.17993149,-0.0,-0.2845012,0.0,-0.0,-0.0,-0.0,0.2064808,0.15834042,0.0,0.0,-0.0,0.0,-0.0,0.19432211,0.0,0.0,0.23682193,-0.19085293
